eval_id,user_statement,response
pilot_0131,"i am 26 years old have graduated from law school received my bachelors in mathematics and psychology and am current back in school taking medical school prerequisites, however, i have no clue what i want to do with my life. every time i enter a pathsuch as when i started law school i immediately regret my decision and start searching for something else. i find myself now beginning to feel stress because i am 26 with a 2 year old daughter and mounting debt but no clue what i want to do. i would love to pick a careergrad school and go after it, but i have no clue what i want to do. i dont know what help i am seeking but i do know i need some help.","im so sorry that you are having such a difficult time. your parents are not right to be concerned. but as you already know, you are under enormous pressure to do things you dont want to do. you are not getting the education you need to become a successful law student. you are not getting the career you need to do something that will help you live your life. you are also under enormous pressure to do things that will put you in a bind.the answer to your question is that you need help. you dont want to be stuck in this. the answer is that you need help. please consider seeing a mental health counselor."
pilot_0132,"im worried i may have some kind of repressed memories, which i know isnt unusual, but there is something off and i am unable to pinpoint why i am having these issues. im a twentyoneyearold female. i distinctly remember having sexual dreamsimages in my head very young. by this, i mean around the age of four or five. typically, theyd be other characters from movies or shows that i had been watching in nonconsensual situations the antagonist of the show would be committing the act to the protagonist. i have always associated with the victim. i dont know how i knew how sex worked at such a young age. especially not something nonconsensual. i dont ever remember seeing it or having it explained to me, but i knew anatomy and where what parts went.","you mentioned having sexual dreams, but did not describe what those dreams were about. it is possible that they are about a dream or a memory that youre having about yourself. dreams can be very vivid and vivid, but they are often not a description of reality. dreams are not a description of reality. dreams are, in fact, not a description of your life. they are just a vivid description of your life.the most common symptom of posttraumatic stress disorder ptsd is memory loss. many people report that they have a vivid memory of having had a traumatic event, which is consistent with the symptoms of ptsd. in addition,"
pilot_0133,"hi, i am forty years old and currently single. my problem is a bit difficult to describe, but more or less it is the following even though i have no problem talking to women  or people in general  i somehow feel very strange when a communication with a girlwoman seems to be heading to flirting. its like something inside of me trying to hold me back and i feel like the need to get out of the situation. this may not be 100 of the times, but definitely a 9095 for sure. this was not always the case. when i was younger, around 20, i remember myself wanting to be with women, to flirt and trying to find these things in life. unfortunately for many years now this is not the case. i tend to believe that this was due to a very hard break up that i had when i was around 21. from discussions i had with a therapist she insists that this cannot be the case and that the cause should be in earlier years in life when i was a child. maybe it is important to explain, that i had relationships during the last 20 years though in almost all cases only when i was feeling wanted i moved on. i think there are a lot more that may explain my situation better, but i maybe these are enough as an initial approach. from greece","i am sorry to hear of your distress. your experience is not uncommon. in all likelihood, it is the result of a hard breakup and a breakup of some kind. it is not uncommon for young people to be struggling with this issue.you have described a number of possible causes, but these are only a few. the most important factor is that you are trying to be with women, and you have a desire to be in relationships. all of these factors are contributing to your problems.you also mentioned that you are struggling with a lack of confidence in yourself. this is a common experience among single women. in your case, this is"
pilot_0134,"im 16, and ive been diagnosed with depression, gad, and gender dysphoria im ftm all of which ive struggled with for years. for a time during my most recent episode, i used cutting to cope. i was working hard in treatment before and during the episode, and i continue to fight as hard as i can. ill be two months clean at the end of march, and im proud of my progress since i began this journey a year and a half ago.","you are not alone in your struggles. many people find that the treatment they need to cope with their symptoms is not the right one. it is not a simple matter of trying to get treatment. it is not a simple matter of changing your attitude. its not a simple matter of getting the right treatment.it is a matter of finding the right treatment. the sooner you can find the right treatment, the sooner you can get the help you need. i would encourage you to make an appointment with a mental health counselor who specializes in treating mental health disorders. he or she can help you learn more effective treatments. please take care."
pilot_0135,"from a teen in serbia so, i am 16 and this is happening a few years so far. ive been wondering if i can deal with this issue by myself i dont want professional help? i think a bit bad of myself and like im gonna blow up after shortly after that happens, but nothing other then that and that confuses me. like it doesnt really affect me and it makes me feel that theres something wrong with me. i know that abuse is not my fault but i cant figure out whats wrong with me.","i dont think you are a pedophile. i think you are a sensitive kid who needs help. you need help. you need to be talking to a therapist. you need to have some kind of control over how you respond to people. you need to make sure that you are doing your best to be a respectful, kind, loving person.i dont know how to help you but i do know that this isnt a time to be a sex offender. you need to be able to go to a therapist for support and some practical suggestions.you are not the first person to have been victimized by someone you didnt know. you are the"
pilot_0136,"my son just turned nine and has been becoming very curious sexually. i know this is a time when he will begin having feelings that are new to him. but 2 years ago he was caught rubbing himself against his brother in bed. my husband and i calmly explained that it was inappropriate to do that to anyone. then we explained to his brother to always tell if anyone including family touches you that way. then last year we caught him trying to do it again, but his brother yelled at him and he was busted. we had the talk again but this time more in depth about possible consequences for doing that to unwilling participants. i had my husband explain about feeling he may be having and masturbation. this was at just eight. i found a journal of his and in it he was writing about a girl at school that he is embarrassed to have her see his nipples in swimming lessons, which i believe to be normal, but the next page says that he thinks she wants to have sex with him, he thinks he would want to do it with her as well. is this typical for this age in some kids? my younger boy isnt as curious. should i tell him i invaded his private journal and bring up the subject again? i have caught him peeking at our shows when hes supposed to be in bed game of thrones and with the talks i know he has an idea of what it is? should i be concerned right now or have him talk to a counselor? age 29, from canada",your son is very fortunate indeed that you are talking to him about his feelings. he has been caught doing this all along. it is a time when he is looking for the answers to his own questions and feelings and he is learning how to manage them. he has been able to control his behavior and have helped his brother become more open and mature. it sounds like your son is a very sensitive guy. he is also learning how to manage his own feelings and how to be a better father.i would highly recommend talking to your husband about what has happened and what you can do about it. the first thing is to get him into therapy
pilot_0137,"from a young woman in portugal i have been suffering from obsessive fears for 7 years now, however for one year i have developed an obsession about having anxiety during a special moment where i am supposed to be happy. before a special exciting moment happens i get the thought of anxiety and immediately start panicking and dwelling on the thought, which in turn makes it worse.","i appreciate you writing. the fact that you have such a strong desire for anxiety is a testament to the resilience youve displayed. i wouldnt hesitate to write again if you would like to learn more about this and more about the problem.wishing you patience and peace,"
pilot_0138,"i have been with my fiance for the past 4 years. he was previously married and is divorced with a child. and me and him now have a child together. as a family unit we run great and smoothly. when it involves are children are life is perfect. but between me and him we are having issues that are slowly escalating. i feel like in our relationship he lacks a lot of respect for me. when the children are not present he will cuss me out when upset, tell me to leave or think of the meanest thing he can say to hurt me. at first he told me he acted that way because are sexually life wasnt the best to be honest we have two kids and i am tired so i have tried to make an effort to make that better and his behaviors got better for a few days and then he is back acting this way. i have tried talking to him about it and again it will get better a few days then back to the same. i love him and dont get me wrong he is a good person and an amazing dad. i dont want to break up our family but i can feel myself becoming resentful and just avoiding him all together to avoid any confrontation. i am lost on what to do?","i have been with my fiance for the past 4 years. he was previously married and is divorced with a child. and me and him now have a child together. as a family unit we run great and smoothly. when it involves are children are life is perfect. but between me and him we are having issues that are slowly escalating. i feel like in our relationship he lacks a lot of respect for me. when the children are not present he will cuss me out when upset, tell me to leave or think of the meanest thing he can say to hurt me. at first he told me he acted that way because are sexually life"
pilot_0139,from a graduate student in the u.s. i have been in constant stress and feeling worried for the last 3 years. i have constant chest pain and extreme depression episodes where i cannot get out of bed or stop crying. i have no friends because i am embarrassed of myself and my decisions and dont want to expose myself as a fraud to anyone. i am also deathly afraid of being judged by others about my decisions. i have worked a little but struggled in that environment because i cannot concentrate because i feel others are saying or thinking bad things about me.,"its very difficult to believe that you are still in the same position. i can only imagine the pain and confusion that is making you feel like you are on the edge of death.i would recommend that you see a physician. a physician can determine what is wrong and make recommendations. the physician can then make a diagnosis and recommend treatment.if you are able to talk to a doctor, you might consider seeing a therapist to help you get some relief. the two of you might find it helpful to write back and ask for help.i wish you well."
pilot_0140,"i am writing you to ask for some serious advice, my husband has two daughters one, 18 years old, and the other 25, both are bipolar, especially his youngest daughter, now, for three years his older daughter lived with us which was supposed to be on a temp basis, i am glad she moved out, however, during her time with us, she would have extreme ups and really low downs as far as her moods, she could not control her emotions, i watched her have a mild break down over a broken iphone, she made excuses about everything in her life, she was good at reversing the truth, and showed serious signs of jealousy, she would stay in her room literally all day, never speaks, but when she was in a good mood she was pleasant, we could go to the grocery store laughing having fun, no sooner than we got home she would not speak?","well, I have a feeling that your husband is bipolar and does not have a good understanding of the issues that are being brought up with him. I have also had some people tell me that he is a good person, but I am not sure if that is true. I have seen a lot of people who have told me that they have bipolar and they are trying to get better, but they still don't know how to treat their patients, they are afraid of their doctor, and they are in a situation where they have to deal with their own doctor who has been told that he is bipolar, and they are worried about their family members"
pilot_0141,"well, my parents are pretty decent folks. they love me and deep down i know they do but sometimes in certain moments i dont feel like they do. i sometimes wonder if its because im a teenager or if i really do have some psych issue. even when the evidence that my family does love me should outweigh the the feeling that they dont, it isnt enough.","im sorry that you are experiencing this. you are correct that you are frightened. as you pointed out, you are not the only one who is scared. it is important that you get help. you can ask your parents for help in any way you like. ask them to assist you in seeking help. they will know what to do. if you are not willing to go, then they may not know how to help you. ask them to assist you in getting some help for yourself.if they dont know what to do, then they may not want to help you. if they dont know how to help you, then they may not"
pilot_0142,"from the u.s. im 20 years old and have been with my boyfriend for about 4 months. we started at the beginning of the spring semester after winter break. during winter break i had told my parents about him and that he had bipolar disorder and some other personal things about his life. they told me to stay away because i didnt need that kind of crazy in my life, and i, striving to be the perfect daughter, told them that i didnt like him anyway, even though i did. i just didnt want to cause any waves.","I've had bipolar disorder since I was 12 years old, but not much has changed in my life since then. I've been very successful in school and work, I have been an employee of the bank and I have been a member of the school board. I've also been a member of the local school board. I've always been very positive and I'm a very happy person. I've always been very good at my job, I'm very proud of my accomplishments and I'm very happy with the way I've been treated. I know i'm not the best person, but I'm a very happy person. I want to"
pilot_0143,"hi, i started puberty very late at the age of 16 12 to 17 yrs old and because of that i kinda became a loner. i had friends that i hanged out in school but i did nothing outside of school i just stayed home. the reason i stayed home was because of looking a lot younger then i really was, i looked like a 12 year old and actually i was a senior in high school. i tried to avoid contact with people because i was afraid that when they realized my age they would give me a look and i would feel extremely embarrassed. so i never went out, i never learned to drive, i never did anything, even my cousins would make fun of me. so now that im 20 years old i feel distant from my relatives i still stay at home because i cant drive and i still look younger than i actually am. i really want to get on with my life and make my own life, be independent but i cant shake off how i felt around people before. im still afraid of what people will think when they realize my age and its killing me that i cant get over that. please give me some advice as to how to get over whatever this is.","Hi, i was dating a guy who was a loner for a while, he was just a young loner and i started dating him because i was feeling like he was a loser. i was like, ""hey i'm not even that loner, i'm just a good kid, i can't even date someone like that. i don't know what to do with myself, i'm just a loner"". so i went to his apartment and started dating him. i was like, ""hey, i'm just a good kid, i can't even date someone like that. i can't even date people like that"""
pilot_0144,"from a young man in the u.s. my question is if there is a psychological explanation for a person choosing someone that treats him poorly over someone that was always there for him and trying to do what he wanted. i always was there for my friend s when he was complaining about his friend c, and i was always trying to make s happy. no matter what c did to s, s always forgave c instantly, but never me if i did anything similar.","symptoms, have trouble getting their child to the hospital. sometimes, this is because the parent is too afraid to go. sometimes"
pilot_0145,"for over a year and a half now, i have been feeling that something is wrong with my life. i have searched for my symptoms all over the internet, and succeeded in applying several diagnoses for my mental state, but neither of them seemed to fit perfectly. so, in order to be able to fit into any of these diagnoses, i started to mimic their symptoms. for instance, i forced myself to feel bad and to think myself to be worthless. the problem is that i succeeded so much in these attempts of mine that right now i cannot tell what are my real symptoms and what are those faked by my behavior. i think this might have a connection with the fact that i often lie, misdirect and manipulate people several of my past friendships have ended in tragedy as they stated that im a manipulative and unemphathic person. i have to agree with them. i consider myself to be a worthless, evil man, and i often feel down in the dumps aside from the occasional elevated states, which id say are much like manic episodes, only shorter and lighter. i also think that im quite impulsive, and i want to think that i see the world in black and white, just to be able to say that i have bpd. the problem is that i cannot tell if any of these aforementioned symptoms are real or just the products of my mind. i am also unaware of the reason i long to be mentally ill. maybe its because i want to fit in a group, maybe its because i want to be loved and treated. i do not know. nevertheless, i still have my concerns whether i am really ill, or if i only pretend to be. this is the main reason im yet to visit a therapist with my problem this and the fact that i also doubt that i would be able to list my symptoms accurately, as i am sure i would exaggerate and come up with some fake characteristics in the process. so my question would be whether im ill at all or not, and if i indeed have mental problems, what they might be and whether i should bother a therapist with my problems or not. from hungary","the best way to answer your question is to have a thorough mental health evaluation. this is a good place to begin. the evaluation should include a thorough description of your symptoms. the more information you have about your symptoms, the better you will be able to determine if you have a mental health disorder.you also mentioned that you have been experiencing a variety of symptoms. what that might mean, is that you have been experiencing symptoms that you would consider to be a problem. for instance, you are experiencing symptoms that you would consider to be a problem. these include feeling bad, feeling bad about yourself, feeling bad about others, feeling bad about"
pilot_0146,from a woman in the philippines i was sexually abused when i was younger and diagnosed with clinical depression almost a year ago. i used to have bad temper problems snapping out or having a mental breakdown in a splitsecond which does not happen as often anymore. i still self cut when in the state of depression.,thank you for writing. im so glad you wrote. you have done an excellent job of acknowledging the importance of your mental health. i think there is a great deal of wisdom in this issue. i think you need to find a therapist who specializes in trauma and trauma survivors. you are not alone in having this problem. it is a part of life. it is a part of life for many people. people with these issues often find that they can cope with difficult life situations.i would start with the therapists you are working with. the find help tab at the top of the page can help you find a therapist in your area.i
pilot_0147,"first ill start by saying that im a 21 year old female who has seen the errors of her ways and has changed for the better. the real problem dates back to when i was 13 or 14 years old, even though the real issues have been around for as long as i can remember. i did a horrible, unforgivable, disgusting thing when i was 1314 i cant really bring myself to say it because it is so sickening. i forgot about it for a while. when i was about 16, the memory of what i did hit me and i felt horrible. at first i had thought that it was a false memory and i constantly told myself that i couldnt have done it. soon after i came to the realization that i did do it and there was nothing i could do to change it. i became depressed. whenever i was alone i would cry when i thought about what i did. i even considered committing suicide. i kept my feelings to myself because i didnt want my family to worry.","i dont think this is a normal thing. it happened to me, i didnt know what to do, and i dont know what to do with myself. i just dont like it. i don't like being in situations where people see me as a ""perfect"" person and dont let me see that. i dont want to be in situations where i feel like i am a complete failure and i dont feel like I am capable of doing anything. i am not a ""perfect person"" at all. i am a complete failure. i am not a perfect person because i was not given a choice. i am not a perfect person because i"
pilot_0148,"im getting really agitated my whole life is going to crap. i dont now whats wrong with me. and need to now. i used to be motivated, exited about life. now i can never sleep i get about 28 hours sleep a week. its not that im not tired i just dont want to sleep its real messing up my ability to function properly. iv lost all motivation im not doing college work i just dont see the point. like nothing matters no more. i smoke weed to relax and stop my thoughts which never shut up. i have no friends and carnt act myself around anyone the only time i feel i can be me is when im alone and thats when im happiest. i think im addicted to sex cams which is taking all my money. i seem to have a memory of being abused but im not sure if its real or just my imagination or a bad dream i had that seems to have stuck in my memory. i havent had any kind of relationship with a girl in 4 year or in reality anyone no friends nothing i dont trust anyone. i just want to be normal. i need to no what is wrong with me but dont want anyone to find out im struggling. things are the worst they have ever been iv been like this before in life but it s never lasted long and iv always returned to normal quickly but its not getting better this time. and im the worse iv ever been. im going dawn a dark road. i carnt stop thinking about these things they just constantly run through my head over and over i just want it to turn of. do you now what could be wrong with me????","i am sorry that you have been experiencing this for so long. it is time to stop blaming yourself. it is time to stop blaming yourself. you have been experiencing this for over four years. you have had many experiences with it, but it hasnt stopped. you may have a memory of it and you have described it as a terrible dream. those memories are not true. they are not real. they are not your experiences. it is time to get help.you have been experiencing symptoms of depression for the past four years. you should be evaluated by a mental health professional. you should also be evaluated by a primary care physician,"
pilot_0149,"from scotland im worried i may have social anxiety but im too afraid to go see a doctor, we moved to scotland a few years ago and i havent even registered at a doctors all i can think is ill have to speak to a receptionist both on the phone and face to face, sit in a waiting room with other people i dont know and then talk to a doctor about it all and all of that goes round and round in my head until i feel sick, i barely leave my house for fear of having to talk to anyone which is making it impossible to get a job or make any friends, i even find it hard talking to members of my family that a dont see every day, i find it nearly impossible to talk to one person and even worse for groups and its just getting worse i basically sit in my room the whole time and have like a panic attack if the phone rings or someone knocks on the door and thats in the safety of my own home i want help before it gets even worse and i stop going out at all im already close to that but im too scared to go ask for help even just typing this i have shallow breathing sweaty palms and palpitations please help me","thank you for writing. you are right to be concerned. there are many possibilities to deal with. from what you have described, i can understand why you are concerned. i would encourage you to talk to your doctor about what youve done. it may be that you have been in contact with others in the past and have not been able to speak to them about it. the nature of your anxiety is different than what you might expect. you may also be worried that you are getting into trouble with the law because you have lied to your doctor about how you are feeling. its not uncommon for people to have a panic attack. the more"
pilot_0150,"from scotland im worried i may have social anxiety but im too afraid to go see a doctor, we moved to scotland a few years ago and i havent even registered at a doctors all i can think is ill have to speak to a receptionist both on the phone and face to face, sit in a waiting room with other people i dont know and then talk to a doctor about it all and all of that goes round and round in my head until i feel sick, i barely leave my house for fear of having to talk to anyone which is making it impossible to get a job or make any friends, i even find it hard talking to members of my family that a dont see every day, i find it nearly impossible to talk to one person and even worse for groups and its just getting worse i basically sit in my room the whole time and have like a panic attack if the phone rings or someone knocks on the door and thats in the safety of my own home i want help before it gets even worse and i stop going out at all im already close to that but im too scared to go ask for help even just typing this i have shallow breathing sweaty palms and palpitations please help me","it is difficult to make a diagnosis on the basis of only a letter. im sorry that you are struggling with a social anxiety disorder. it is possible that you are having a panic attack, but i would need more information to know for sure.your symptoms are concerning. if youre having trouble speaking to people, then the treatment of choice would be social anxiety treatment. you are being treated for a serious mental illness. it is difficult to know with certainty, but social anxiety is a serious condition. it can be treated with medication. you are not being treated for a serious mental illness. that is important.if you are not being treated"
pilot_0151,"im in a relationship with a very sweet and sensitive man. he told me once that he gets turned on by the idea of death, i found that odd, but we didnt really talk much about it. i was fixing his computer for him this week and was surprised to find lots of videos and pictures of women mostly from movies and videogames suffering violent deaths. by the way, i didnt mean to invade his privacy, i just opened some folder by chance and the imagery was there. im very open minded about sex, i think that as long as one isnt hurting anyone, every fantasy and desire should be fine and respected. but to be honest, the thought of him being aroused by women under violence, makes me uncomfortable. he is not violent at all in daily life. i dont think he would hurt a woman in real life either. he was kind of an outcast in high school and faced many rejections from women he told me he had his first girlfriend in his mid twenties. im guessing the fantasies might have been his way of coping with rejection. what would be the best way to address the subject, without making him feel judged or threatened? i really love him and even though im somewhat disturbed by this fetish, i would like to better understand what he thinks and feels about it. also, from the beginning ive had the feeling that when we have sex his mind is somewhere else. he seems to have a hard time getting turned on and it takes him a while to be ready for intercourse. could this fetish be the reason for that? am i right by trying to take this lightly or should i be worried?","i dont know. i think it might be because of the way he feels. i dont think he is really into women. he has a lot of fantasies about women, he wants to be a wife, a mother, a father, a brother, a sister, a wife, a brother, a wife, a wife, a sister, a sister, a wife, a sister, a wife, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister, a sister,"
pilot_0152,"since i got diagnosed with schizophrenia my life has been falling apart. but the main problem is homicidal thoughts. i have only one friend, close one. he is the only one i talk to, excluding my mom. my dad was a drunk who destroyed our family. he died 5 weeks ago, and i was happy that he died. and i dont know why, but i fantasize about killing everyone i see, even animals, which i love. i fantasize about torturing them in the worst possible ways i can come up with, then slowly kill them while they watch me doing it. i dont know if the thoughts have anything to do with schizophrenia, since i had those thoughts for a long time. all i want to know is how to control those thoughts, since i start feeling like someday i could do that without thinking, as an impulse. thank you for your help.","youve taken the first step by writing us here. youve been through a lot in the last few years. i would highly recommend you speak to your school guidance counselor or your school guidance counselor about the symptoms that you have described. they will know how to help.if you are not at school, then you should talk to your parents about your concerns. if you are, then speak to your school guidance counselor. if you are not at school, then you should talk to a therapist. it is important that you do all you can to prevent the development of a psychotic episode.if you are not at school, then speak to your"
pilot_0153,"i am 37 yr female palestinian and my ex is 27yr old. he just broke up with me after a year and a few months of dating. he says we are on different paths in life. i believe he feels i pressured him about wanting kids, but i told him that i chose him over kids. we also work at the same company, and he says he wants to be friends, and he also avoids me like i am the plague. then he ims me at work and ask me about tv shows. it hurts when trying to get over someone you love and still want to be with. i have already made the mistake of begging and texting too much. i have finally backed off. he has given me many mixed messages. first he says we should just be friends, but then he says he needs space to see if there is a future for us. i dont know if when he tells me we should just be friends it is from the frustration of my past begging. he also told me to stop texting him my sorrow messages, or i would push him away for good. but does he see me as a friend or as having a chance?","it sounds to me like you have been in a very painful and frustrating relationship for years. you have become obsessed with the idea of having kids. he isnt interested in them and isnt interested in you. i would strongly encourage you to go to therapy to sort this through and to find out what is going on. therapy can help you get to the root of what is going on and can help you figure out what you can do to help yourself.wishing you patience and peace,"
pilot_0154,i dated a girl for 9 monthsmoved in with 17 yrs old daughter for 7 months. she slept in separate room but had no issue with sex after daughter was asleep. daughter discovered us 4 months after move in. the daughter had a very strange panic type of reaction and the next day she began sleeping in the daughters room. sex was moved outside the house except when daughter was away. when i pursued her sleeping in my room as we had planned to do after the 1st month she made arrangements to move back to her exs to work on herself mentally. a year later they were married and i was told it was platonic for health care reasons and she didnt love him but also told it was to spare me from certain hardships due to her health issues. there were also 2 mystery contacts. one claimed to know me and wrote her letters on social media shortly after move inwhich accused me of things i was not doing and also knew too much about certain things to be a random stranger. another was her best friend which is still in contact with me today although i have strong evidence this is her other personality. her friend kept reenforcing that she didnt want to marry her ex but due to health issues had to. 4 months after weddingwith some dialog her friend setup a meeting for us in a hotel where we had sex. we had 2 other meetings since at my home for sex. she had an operation which had complications and she has been unable to drive yet but her friend continues to keep in touch saying she cant wait to be able to see me again. i consider myself normal and have had some psychotherapy for simple things and have learned much through it. i have never dealt with someone quite like her. the feelings when we are together is rather amazing and intimate. she cannot talk about certain things which bother her. i have been advised that her father was abusive physically and had alcohol issues. in one talk we hadshe said something to the tune of there is something guys always dodoesnt start out as such but always ends up the same? am i dealing with a apd sociopath. does she love me or just the sex? very confused!,"i admire your courage in taking the time to write us. it sounds like you are trying to navigate your own issues and to find a way to be with someone who is truly the person you want to be with. i would recommend that you find a therapist who specializes in trauma. if you have access to the therapist, you can learn how to be a better partner and how to have a better relationship with your ex.wishing you patience and peace,"
pilot_0155,"today, i had to call the authorities on my boyfriend. he has been sharing these thoughts of his. the other day he messaged me saying his head was telling him to skin his 10yearold sister and his brother and taste their blood. i was at loss for words but i had been trying to get him to tell me what was wrong. a part of me kind of wishes i hadnt asked. i want him to get some help. he has been cutting and punching things messing up his hands. i have always been suicidal so i cant relate to him. i just want to try to understand. im so lost and confused imp worried i might say the wrong thing. i told my best friend and he told my dad. my dad said if he doesnt get help then we cant be together. mind you i turn 18 in 2 months so what he says doesnt matter. im just so scared. he has been controlling over me and even violent a couple of times. but when i confronted him about it he didnt know he was doing anything wrong. he has ptsd from watching his twin brother her die in front of him in a car wreck. he usually sat in the same seat but the day of the accident he switched seats with his brother. he blames himself because his dad blamed him before he passed away of cancer in prison for drug distribution. im kind of scared of him sometimes. i cut my hand on accident once cooking and his eyes when he seen the blood, he was like a completely different person. like he had no soul for a minute until he calmed down. he feels like killing people when they annoy him. and im always cautious around him now. but im in love with him. and i just want him to get help. i called his school. instead of calling the cops which is what the crisis team wanted me to do. and i talked to him. he has agreed to go to the hospital to get help. but i didnt tell him i told the school and the school told his mom. im scared on how he will react to that. i just need some advice. i have no idea what to do. and now im getting some bad thoughts too. i have learned to control them. but i use drugs to help me. and hes okay with it. hes okay with me cutting and using drugs. i know thats messed up. i just dont know.","i think you are making a very good start. the first step is to call the police. if you are worried about the safety of your boyfriend, then call the boys town police department. the local crisis team is available 247 to talk to people who live near the school. they can help you get some help.if you feel that you should call the police, then see a therapist. they will help you sort through the issues and make recommendations. the most efficient way to do that is to get an evaluation by a mental health professional. you will then be in treatment. in the meantime, make sure that you are getting the help that"
pilot_0156,"my best friend is suicidal and i want to know if there is anything i can do to help her. she has already told her parents but they really arent doing anything to stop her. i have told a teacher at our school and the counselor but all they do is recommend seeing a psychiatrist. i am really worried about her she almost always has cuts all over her body arms, legs, and stomach. her mother has been in and out of prison even before she was born. her mother is also in right now and has been since she was 7. in the past few years she has had a lot happen, she lost her grandmother on her dads side two days before christmas in 2008. right after that she moved from a big house to a small one and in the process lost connection with her former best friend. many of her animals outside died and she sat with one of her cats and had to watch it die after it got attacked by a dog. this past year she had her aunt on her dads side die and lost a lot of her friends. she also found out that her mother was diagnosed with bipolar disorder by four different psychiatrists and borderline personality disorder by one or two. we were in seventh grade this year and for most of the second semester she was labeled a whore because of how she dresses and who hangs out with. this past summer is also when the cutting started it started off pretty bad but not frequent. it then went to minor burns and small scratches and then blew up again to bad cuts and they were very frequent. at the current moment she only has scars but is thinking about cutting herself again. i would just like an idea of what i could say to her to get her not to cut anymore. thank you for taking the time to read this and respond if you do.","youre right to be concerned. youve already told your friend about the dangers of cutting. she is cutting herself. the fact that she is not seeing a psychiatrist is worrisome. it would suggest that she is suffering from some form of psychosis. if she is seeing a therapist, she should see a mental health professional immediately.it is important that you get her to a therapist immediately. your friend is suffering and needs treatment. she is not a danger to herself or to others. she is suffering and needs help. if she is not in treatment, then she will have to seek it out.if she is not in treatment, then she"
pilot_0157,"im 15 years old, im not sure though. i have felt very souless to others, i felt no sympthy or empthy whats so ever. i always thought of terrible things to some people. i lie, only at times that i dont have the time to explain. i lie at times that i just have to get at what i want. i done manipulation to others. i need help, but i dont think my mother knows either, i have also been mute everytime im at school or just dont want to say anything that may upset my mother. i need advice or anything that can maybe help me, not do any of these things agian or ever. please, i need the advice. i also have awared that people have asked this, but still help would be nice.","thank you for writing. it is time to talk to your mother. it is important that you continue to be silent. it is time for you to tell your mother what you have told her. this is a very important first step. it will help her understand your situation. if she cant hear the truth, then you should tell her and the school guidance counselor. you need to tell her and your school guidance counselor as well. it is important that you tell her as well. your mother shouldnt be able to hear your entire story. she needs to know that you have told her about your history, your manipulation, and your lying."
pilot_0158,"hello. i have been with a boy for about 3 years. during this time we have broken up and got back together many times. he is very jealous and suspicious and gets upset very easily.a few months ago he found out that i had been keeping in touch with some of my ex boyfriends he read my message archive and acused me of cheating on him. i kept in touch with them because we remained friends after the breakups and didnt tell my bf about it because he would have overreacted. and he did. we brokeup for a few weeks , during which we continued talking every day and trying to fix the situation. we talked on the phone with those friends and he said that he understood that there was nothing going on between me and any of them and that he will forgive me for lying to him. we got back together and decided that i would be as transparent as possible and that he would be more understanding. after a month , he woke up one morning and asked me when was the last time that i had met with one of those boyfriends. as i had just woken up, i didnt remember exactly and took some time to remember about 1 minute . and then i told him. he took this hesitation as a sign that i was lying again and we had a fight. after that we broke up and he didnt want to see me or speak to me again. after a while we spoke and he said that he cant trust me any more and that there is a great possibility that i had cheated on him and that those friends with which we had spoken were lying to protect me. i tried to convince him that thats not true and that i am really sorry for lying and that it will never happen again. it didnt work. we didnt speak for a few days and today he came and brought me my things and told me that he hates me and that he doesnt care what happens to me from now on and that i dont deserve anything from him and not to bother him ever again. i understand where i was wrong and i really want to change and be honest from now on. and i want to work on this until it becomes natural. until i dont have to ask myself if i should tell the truth or not. please help with some advice. what can i do? what is with this sudden hatred towards me?",this is a very difficult time for you. your boyfriend is having difficulty controlling his behavior. he is not allowing you to talk about his relationship with you. you are not in a position to change his behavior. he is not open to change. you are not allowing him to interact with you. his behavior is not acceptable and is not loving.you are not in a position to change your boyfriends behavior. he is not interested in changing his behavior. he is not willing to change his relationship with you. he is not interested in making a life change.you are not in a position to change his behavior. you are not in a
pilot_0159,im trying to piece together enough information to identify my childhood abuser and am searching through my memories looking for anything that could be a clue. here are two memories that i am struggling to find reasoning behind,"I know he was the guy who took the girl to the hospital and was very rude and even said ""you're a loser"" to her.
<assistant>: He was the one who got her to come home and was also the one who took her to the hospital.
<assistant>: He was the one who took her to the hospital and was also the one who took her to the hospital.
<assistant>: He was the one who took her to the hospital and was also the one who took her to the hospital.
<assistant>: He was the one who took her to the hospital and was also"
